Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,BBL,BBM,BBU,MACD,MACD_signal,MACD_diff,KD_K,KD_D,RSI
2024-10-25 00:00:00-04:00,15.5,19.799999237060547,15.5,16.549999237060547,1950600,0.0,0.0,,,,,,,,,,
2024-10-28 00:00:00-04:00,17.790000915527344,18.979999542236328,16.895999908447266,17.0,673800,0.0,0.0,,,,,,,,,,
2024-10-29 00:00:00-04:00,16.799999237060547,17.350000381469727,15.050000190734863,15.40999984741211,544100,0.0,0.0,,,,,,,,,,
2024-10-30 00:00:00-04:00,15.520000457763672,15.899999618530273,15.220000267028809,15.25,174300,0.0,0.0,,,,,,,,,,
2024-10-31 00:00:00-04:00,14.9399995803833,14.979999542236328,14.512999534606934,14.770000457763672,92100,0.0,0.0,,,,,,,,,,
2024-11-01 00:00:00-04:00,14.770000457763672,15.810999870300293,14.097999572753906,14.520000457763672,330600,0.0,0.0,,,,,,,,,,
2024-11-04 00:00:00-05:00,14.279999732971191,15.600000381469727,14.1899995803833,15.460000038146973,178800,0.0,0.0,,,,,,,,,,
2024-11-05 00:00:00-05:00,15.6899995803833,16.0,15.135000228881836,15.569999694824219,173500,0.0,0.0,,,,,,,,,,
2024-11-06 00:00:00-05:00,15.0,15.699000358581543,14.600000381469727,15.510000228881836,114100,0.0,0.0,,,,,,,,24.763253932945084,,
2024-11-07 00:00:00-05:00,15.920000076293945,15.920000076293945,15.109999656677246,15.65999984741211,58100,0.0,0.0,,,,,,,,31.99508980791335,,
2024-11-08 00:00:00-05:00,15.760000228881836,15.760000228881836,15.020000457763672,15.5,111600,0.0,0.0,,,,,,,,43.111933536072165,33.29009242564353,
2024-11-11 00:00:00-05:00,15.9399995803833,22.690000534057617,15.75,22.469999313354492,997300,0.0,0.0,,,,,,,,97.43946466377324,57.51549600258625,
2024-11-12 00:00:00-05:00,21.780000686645508,21.780000686645508,16.59000015258789,17.18000030517578,445400,0.0,0.0,,,,,,,,35.8705817923259,58.80732666405711,
2024-11-13 00:00:00-05:00,17.760000228881836,20.700000762939453,17.559999465942383,19.040000915527344,317700,0.0,0.0,,,,,,,,57.518631166721384,63.60955920760684,58.47669976660576
2024-11-14 00:00:00-05:00,19.260000228881836,19.989999771118164,15.760000228881836,15.789999961853027,276700,0.0,0.0,,,,,,,,18.823531787700453,37.40424824891591,47.43888949381303
2024-11-15 00:00:00-05:00,16.06999969482422,18.0,16.06999969482422,17.3700008392334,150500,0.0,0.0,,,,,,,,34.239807237550956,36.860656730657595,52.165995419468175
2024-11-18 00:00:00-05:00,19.0,21.8700008392334,18.010000228881836,18.329999923706055,402000,0.0,0.0,,,,,,,,46.10629755109643,33.05654552544928,54.82446838244677
2024-11-19 00:00:00-05:00,19.0,19.649999618530273,18.530000686645508,19.290000915527344,133000,0.0,0.0,,,,,,,,55.6714526113393,45.33918579999556,57.37563584220275
2024-11-20 00:00:00-05:00,19.989999771118164,19.989999771118164,17.299999237060547,17.700000762939453,163600,0.0,0.0,,,,,,,,34.94133348784432,45.57302788342668,52.12521932103829
2024-11-21 00:00:00-05:00,18.200000762939453,18.59000015258789,17.700000762939453,18.200000762939453,88900,0.0,0.0,16.828500175476073,13.042492846331182,16.828500175476073,20.614507504620963,,,,35.3026019366458,41.971796011943134,53.56426986072513
2024-11-22 00:00:00-05:00,18.15999984741211,19.940000534057617,17.690000534057617,19.864999771118164,135000,0.0,0.0,16.994250202178954,12.987691502339645,16.994250202178954,21.000808902018264,,,,67.18492851345445,45.80962131264818,58.08273415206923
2024-11-25 00:00:00-05:00,19.979999542236328,21.260000228881836,18.25,18.270000457763672,196200,0.0,0.0,17.05775022506714,13.01276756323523,17.05775022506714,21.102732886899048,,,,41.08019604170569,47.85590883060198,52.784000575953876
2024-11-26 00:00:00-05:00,18.649999618530273,19.389999389648438,17.350000381469727,17.5,112400,0.0,0.0,17.162250232696532,13.185529920754071,17.162250232696532,21.138970544638994,,,,28.47789848286196,45.5810076793407,50.39388953801066
2024-11-27 00:00:00-05:00,17.809999465942383,18.25,16.520000457763672,17.15999984741211,107300,0.0,0.0,17.257750225067138,13.37877042780062,17.257750225067138,21.13673002233366,,,,18.79310237099831,29.450398965188654,49.331669715473716
2024-11-29 00:00:00-05:00,17.15999984741211,17.843000411987305,17.100000381469727,17.3700008392334,34500,0.0,0.0,17.387750244140626,13.680510771581856,17.387750244140626,21.094989716699395,,,,15.887856464717084,21.052952439525786,50.03224255801577
2024-12-02 00:00:00-05:00,17.530000686645508,17.68000030517578,16.299999237060547,16.729999542236328,108900,0.0,0.0,17.498250198364257,14.01450035414722,17.498250198364257,20.982000042581294,0.2649121387742639,,,8.669359257887711,14.450106031201036,47.86035751153111
2024-12-03 00:00:00-05:00,16.59000015258789,17.309999465942383,16.549999237060547,17.139999389648438,132000,0.0,0.0,17.58225016593933,14.220247045159143,17.58225016593933,20.944253286719523,0.20866249799252756,,,16.935483560849985,13.830899761151594,49.37645437621675
2024-12-04 00:00:00-05:00,17.219999313354492,17.540000915527344,16.5,16.940000534057617,65400,0.0,0.0,17.650750207901,14.401602244608075,17.650750207901,20.89989817119393,0.14626002174326658,,,12.90324937540113,12.836030731379608,48.63356608204747
2024-12-05 00:00:00-05:00,16.989999771118164,17.030000686645508,15.880000114440918,15.949999809265137,91800,0.0,0.0,17.672750186920165,14.47634990219031,17.672750186920165,20.86915047165002,0.01672799510591716,,,1.3011095415467853,10.3799474925993,45.02257335353826
2024-12-06 00:00:00-05:00,16.850000381469727,16.979999542236328,15.899999618530273,16.809999465942383,120500,0.0,0.0,17.73025016784668,14.641175101671292,17.73025016784668,20.81932523402207,-0.01634388215542515,,,17.286232931578834,10.496863949508915,48.59330821199794
2024-12-09 00:00:00-05:00,17.75,18.5,16.5,17.15999984741211,217400,0.0,0.0,17.813250160217287,14.883222397057436,17.813250160217287,20.743277923377136,-0.014148383685615329,,,36.46723638982845,18.351526287651357,50.01615385956645
2024-12-10 00:00:00-05:00,17.0,17.0,15.84000015258789,15.920000076293945,209800,0.0,0.0,17.485750198364258,15.355995650572682,17.485750198364258,19.615504746155835,-0.11118438931914199,,,3.007516101321807,18.92032847424303,45.23880428131231
2024-12-11 00:00:00-05:00,16.0,16.5,15.850000381469727,16.0,142000,0.0,0.0,17.42675018310547,15.20307652053992,17.42675018310547,19.650423845671018,-0.1795609309948496,,,6.015032202643614,15.163261564597958,45.59982297743647
2024-12-12 00:00:00-05:00,16.239999771118164,16.479999542236328,15.649999618530273,16.040000915527344,60400,0.0,0.0,17.27675018310547,15.104464824622053,17.27675018310547,19.449035541588888,-0.22789506091529077,-0.029366703743250403,-0.19852835717204037,13.684254203360815,7.568934169108746,45.79225756512979
2024-12-13 00:00:00-05:00,16.0,16.25,15.649999618530273,16.200000762939453,47600,0.0,0.0,17.29725022315979,15.174295845223408,17.29725022315979,19.42020460109617,-0.25040306592076433,-0.07357397617875319,-0.17682908974201114,19.29828318568672,12.999189863897051,46.60585722734798
2024-12-16 00:00:00-05:00,16.190000534057617,16.200000762939453,15.649999618530273,16.0,54500,0.0,0.0,17.22875018119812,15.0324625484701,17.22875018119812,19.42503781392614,-0.28113842339976003,-0.11508686562295456,-0.16605155777680547,12.2807134955271,15.087750294858212,45.68286188533482
2024-12-17 00:00:00-05:00,15.75,15.960000038146973,15.350000381469727,15.65999984741211,89000,0.0,0.0,17.095250177383424,14.858727053318765,17.095250177383424,19.33177330144808,-0.3291374942988625,-0.15789699135813617,-0.17124050294072635,9.841254078850408,13.806750253354743,44.08449305118857
2024-12-18 00:00:00-05:00,15.720000267028809,15.930000305175781,14.142000198364258,14.680000305175781,139200,0.0,0.0,16.864750146865845,14.630289393859726,16.864750146865845,19.099210899871963,-0.44116935100164056,-0.21455146328683705,-0.2266178877148035,12.345115449743462,11.489027674706989,39.76568760575584
2024-12-19 00:00:00-05:00,15.239999771118164,15.5,14.5,15.069999694824219,46400,0.0,0.0,16.733250093460082,14.403369641756122,16.733250093460082,19.063130545164043,-0.49280496433241083,-0.27020216349595183,-0.222602800836459,21.294161053234635,14.493510193942834,42.192760167012324
2024-12-20 00:00:00-05:00,14.65999984741211,16.440000534057617,14.65999984741211,14.699999809265137,139500,0.0,0.0,16.55825004577637,14.170281727136615,16.55825004577637,18.946218364416122,-0.5571598663389246,-0.3275937040645464,-0.22956616227437815,19.524130497892774,17.721135666956958,40.5244445320255
2024-12-23 00:00:00-05:00,14.899999618530273,15.163999557495117,14.220000267028809,14.75,79300,0.0,0.0,16.30250005722046,14.325685609518748,16.30250005722046,18.279314504922173,-0.5972423542188672,-0.38152343409541056,-0.21571892012345661,25.784556945847633,22.20094949899168,40.86472861239246
2024-12-24 00:00:00-05:00,14.920000076293945,15.0,14.569999694824219,14.6899995803833,35700,0.0,0.0,16.12350001335144,14.245881497743369,16.12350001335144,18.00111852895951,-0.6266261903994295,-0.4305439853562144,-0.19608220504321505,23.438816758240637,22.91583473399368,40.56479871403949
2024-12-26 00:00:00-05:00,14.520000457763672,14.805999755859375,14.260000228881836,14.579999923706055,67600,0.0,0.0,15.977500009536744,14.09661847461833,15.977500009536744,17.85838154445516,-0.6512815766530444,-0.47469150361558043,-0.176590073037464,19.060037482964177,22.761137062350816,39.985377926845544
2024-12-27 00:00:00-05:00,14.40999984741211,14.531000137329102,14.0,14.199999809265137,82400,0.0,0.0,15.829500007629395,13.879541145187211,15.829500007629395,17.77945887007158,-0.6934898618880236,-0.5184511752700691,-0.17503868661795452,8.19671170040875,16.898521980537854,37.967769373007876
2024-12-30 00:00:00-05:00,14.229999542236328,14.289999961853027,13.59000015258789,13.850000381469727,79600,0.0,0.0,15.653499984741211,13.65662975246547,15.653499984741211,17.650370217016953,-0.7465761951368517,-0.5640761792434257,-0.18250001589342602,9.122813827405718,12.126521003592883,36.15805888507219
2024-12-31 00:00:00-05:00,13.930000305175781,14.65999984741211,13.770000457763672,14.180000305175781,39000,0.0,0.0,15.526000022888184,13.495006235320796,15.526000022888184,17.55699381045557,-0.7533352806044036,-0.6019279995156213,-0.15140728108878232,20.70175696901596,12.67376083227681,39.10522903805728
2025-01-02 00:00:00-05:00,14.180000305175781,14.430000305175781,14.0,14.1899995803833,54500,0.0,0.0,15.378500032424927,13.410279663237365,15.378500032424927,17.34672040161249,-0.749248179964372,-0.6313920356053714,-0.1178561443590006,21.052608683722152,16.95905982671461,39.19682256185286
2025-01-03 00:00:00-05:00,14.109999656677246,14.317000389099121,13.329999923706055,13.890000343322754,165800,0.0,0.0,15.226000022888183,13.29303962194314,15.226000022888183,17.158960423833225,-0.7614391578613215,-0.6574014600565614,-0.10403769780476013,18.00644082682014,19.92026882651942,37.38020799664719
2025-01-06 00:00:00-05:00,14.0,14.0,12.85200023651123,13.109999656677246,118200,0.0,0.0,15.08400001525879,12.975366269256224,15.08400001525879,17.192633761261355,-0.8245354014974762,-0.6908282483447443,-0.13370715315273185,11.159147748201857,16.73939908624805,33.08658952467218
2025-01-07 00:00:00-05:00,13.15999984741211,14.380000114440918,13.154999732971191,13.789999961853027,121100,0.0,0.0,14.93300004005432,12.9095859174327,14.93300004005432,16.95641416267594,-0.8103283269932877,-0.714728264074453,-0.09560006291883472,43.66852088560302,24.278036486875006,39.60012229327
2025-01-08 00:00:00-05:00,13.720000267028809,13.720000267028809,13.0,13.050000190734863,42300,0.0,0.0,14.727500057220459,12.818962450056574,14.727500057220459,16.636037664384343,-0.8489942380892526,-0.741581458877413,-0.10741277921183956,10.13306053881148,21.65357639087212,35.5451243720986
2025-01-10 00:00:00-05:00,13.130000114440918,13.399999618530273,12.550000190734863,12.8100004196167,40200,0.0,0.0,14.572000074386597,12.572814106984472,14.572000074386597,16.57118604178872,-0.8887581759534751,-0.7710168022926255,-0.11774137366084958,12.322287733983579,22.041289719466025,34.317750574169594
2025-01-13 00:00:00-05:00,12.619999885559082,13.039999961853027,12.220000267028809,12.220000267028809,98800,0.0,0.0,14.383000087738036,12.249363658142595,14.383000087738036,16.516636517333477,-0.9568494992620451,-0.8081833416865095,-0.14866615757553558,0.0,7.485116090931688,31.44332387352162
2025-01-14 00:00:00-05:00,12.3100004196167,12.710000038146973,12.295999526977539,12.300000190734863,26000,0.0,0.0,14.196000051498412,12.020873451733136,14.196000051498412,16.371126651263687,-0.992911374045633,-0.8451289481583343,-0.14778242588729873,3.278685961638053,5.200324565207214,32.271694644398835
2025-01-15 00:00:00-05:00,12.90999984741211,13.0,12.399999618530273,12.460000038146973,21500,0.0,0.0,14.009000015258788,11.913568052685925,14.009000015258788,16.104431977831652,-0.9970862297201784,-0.8755204044707031,-0.12156582524947523,10.859717962692779,4.712801308110279,33.9896108833899
2025-01-16 00:00:00-05:00,12.720000267028809,12.954999923706055,12.479999542236328,12.619999885559082,19400,0.0,0.0,13.840000009536743,11.872860160352396,13.840000009536743,15.80713985872109,-0.9762308014127132,-0.8956624838591052,-0.08056831755360805,18.518502166077095,10.88563536346931,35.74480323207092
2025-01-17 00:00:00-05:00,12.699999809265137,13.600000381469727,12.699999809265137,13.25,62500,0.0,0.0,13.719500017166137,11.9254269099932,13.719500017166137,15.513573124339073,-0.8985095216561607,-0.8962318914185163,-0.002277630237644379,47.6851761913424,25.68779877337076,42.25551783567597
2025-01-21 00:00:00-05:00,13.25,13.25,12.5,12.819999694824219,30500,0.0,0.0,13.62649998664856,11.848464470551821,13.62649998664856,15.404535502745297,-0.8616793750044405,-0.8893213881357012,0.02764201313126069,27.777753249115644,31.327143868845052,39.32652196996054
2025-01-22 00:00:00-05:00,13.329999923706055,14.229999542236328,12.8100004196167,13.90999984741211,86300,0.0,0.0,13.568499994277953,11.911004759669005,13.568499994277953,15.225995228886902,-0.7360525598998766,-0.8586676224885363,0.12261506258865973,84.0796114321394,53.18084695753248,48.98064394308458
2025-01-23 00:00:00-05:00,14.0,15.5,13.510000228881836,14.5,187700,0.0,0.0,13.558500003814697,11.926210035891367,13.558500003814697,15.190789971738026,-0.582173389911798,-0.8033687759731888,0.22119538606139078,69.51219263990156,60.4565191070522,53.31113782369039
2025-01-24 00:00:00-05:00,15.5,15.5,14.640000343322754,15.319999694824219,95200,0.0,0.0,13.586999988555908,11.855594973267584,13.586999988555908,15.318405003844232,-0.38956525099029626,-0.7206080709766104,0.33104281998631413,94.51218537104185,82.70132981436093,58.57399688752046
2025-01-27 00:00:00-05:00,15.5,16.280000686645508,14.300000190734863,14.350000381469727,90800,0.0,0.0,13.57000002861023,11.87597534389752,13.57000002861023,15.264024713322938,-0.3116008110089634,-0.638806618983081,0.3272058079741176,51.55623134063973,71.86020311719437,51.219007832458864
2025-01-28 00:00:00-05:00,14.449999809265137,15.197999954223633,14.350000381469727,14.539999961853027,33900,0.0,0.0,13.568000030517577,11.878661802415817,13.568000030517577,15.257338258619338,-0.23180989223507353,-0.5574072736334795,0.325597381398406,55.15463284040511,67.07434985069555,52.477759269297714
2025-01-29 00:00:00-05:00,14.739999771118164,15.5,14.680000305175781,15.1899995803833,48500,0.0,0.0,13.617500019073486,11.803566608679546,13.617500019073486,15.431433429467425,-0.11480211003961038,-0.4688862409147057,0.3540841308750953,71.31576900007278,59.342211060372534,56.603389524452766
2025-01-30 00:00:00-05:00,15.380000114440918,15.399999618530273,14.46500015258789,14.949999809265137,68400,0.0,0.0,13.672499990463256,11.769199098748768,13.672499990463256,15.575800882177745,-0.040966340943876745,-0.38330226092053993,0.3423359199766632,64.81479799516502,63.76173327854764,54.7146190621767
2025-01-31 00:00:00-05:00,15.140000343322754,15.225000381469727,14.649999618530273,14.6899995803833,24400,0.0,0.0,13.697999954223633,11.754934576783935,13.697999954223633,15.64106533166333,-0.0033917100139326806,-0.30732015073921853,0.30392844072528585,57.93648631124392,64.68901776882724,52.664394530649595
2025-02-03 00:00:00-05:00,14.25,14.989999771118164,13.850000381469727,14.319999694824219,52600,0.0,0.0,13.704499959945679,11.754038970912442,13.704499959945679,15.654960948978916,-0.00342990502779017,-0.24654210159693288,0.2431121965691427,43.51582590800369,55.42237007147088,49.80431842486504
2025-02-04 00:00:00-05:00,14.645000457763672,14.800000190734863,14.229999542236328,14.579999923706055,25600,0.0,0.0,13.738999938964843,11.752557129721774,13.738999938964843,15.725442748207913,0.017320016339708033,-0.1937696780096047,0.21108969434931274,38.628141443993506,46.69348455441371,51.78580983750642
2025-02-05 00:00:00-05:00,14.5,14.579999923706055,13.800000190734863,13.800000190734863,43700,0.0,0.0,13.773499965667725,11.808096708790622,13.773499965667725,15.738903222544828,-0.028842502784195645,-0.16078424296452293,0.13194174018032728,0.0,27.38132245066573,45.928316866086014
2025-02-06 00:00:00-05:00,14.75,16.020000457763672,14.5600004196167,15.930000305175781,142600,0.0,0.0,13.880499982833863,11.701725501540821,13.880499982833863,16.059274464126904,0.10523350991212688,-0.10758069238919298,0.21281420230131987,85.8870842144244,41.50507521947264,59.425054490439564
2025-02-07 00:00:00-05:00,16.6299991607666,16.649999618530273,15.5649995803833,15.9399995803833,102000,0.0,0.0,14.024999952316284,11.706832785536019,14.024999952316284,16.34316711909655,0.20987723970600314,-0.04408910597015375,0.2539663456761569,75.08771295802728,53.65826572415057,59.47619237283168
2025-02-10 00:00:00-05:00,16.25,16.899999618530273,15.15999984741211,15.989999771118164,99900,0.0,0.0,14.183999919891358,11.786131045438713,14.183999919891358,16.581868794344004,0.2934599236805546,0.02342069995998792,0.2700392237205667,70.64516079413399,77.20665265552856,59.74937010717877
2025-02-11 00:00:00-05:00,15.800000190734863,16.350000381469727,15.510000228881836,15.899999618530273,47900,0.0,0.0,14.36799988746643,12.03737266445216,14.36799988746643,16.6986271104807,0.3484211605062484,0.08842079206924001,0.26000036843700836,67.74192952960775,71.15826776058968,58.978668463328155
2025-02-12 00:00:00-05:00,16.049999237060547,16.799999237060547,15.600000381469727,16.559999465942383,99500,0.0,0.0,14.580999851226807,12.26669753828692,14.580999851226807,16.895302164166694,0.4401609075506361,0.15876881516551922,0.28139209238511687,89.0322511178757,75.80644714720582,62.77110540347413
2025-02-13 00:00:00-05:00,16.700000762939453,17.3799991607666,16.18000030517578,17.170000076293945,105900,0.0,0.0,14.816499853134156,12.455353821278425,14.816499853134156,17.177645884989886,0.5556817163735648,0.23815139540712832,0.31753032096643646,94.13410209805745,83.63609424851364,65.90821355993
2025-02-14 00:00:00-05:00,35.72999954223633,42.2400016784668,27.530000686645508,31.5,21075400,0.0,0.0,15.760499858856202,8.229671249126842,15.760499858856202,23.29132846858556,1.7829908144492919,0.547119279215561,1.2358715352337308,62.236282993516454,81.8008787364832,89.11437521289508
2025-02-18 00:00:00-05:00,42.52000045776367,44.0,38.70000076293945,40.400001525878906,10528600,0.0,0.0,17.117999935150145,4.09868196944451,17.117999935150145,30.13731790085578,3.434210419684728,1.1245375073093946,2.3096729123753335,88.07947517596791,81.48328675584729,92.51992957441895
2025-02-19 00:00:00-05:00,38.70000076293945,38.9900016784668,33.0,34.0099983215332,4642900,0.0,0.0,18.177499866485597,3.3996163726258803,18.177499866485597,32.955383360345316,4.179020847147193,1.7354341752769544,2.4435866718702384,66.06656990197983,72.12744269048808,74.49888678290203
2025-02-20 00:00:00-05:00,33.0099983215332,33.099998474121094,27.510000228881836,27.59000015258789,3835500,0.0,0.0,18.861499881744386,3.6762722733345576,18.861499881744386,34.04672749015421,4.202801005076314,2.2289075412368264,1.9738934638394872,43.09986213387868,65.74863573727548,61.53129843021096
2025-02-21 00:00:00-05:00,29.600000381469727,30.049999237060547,23.200000762939453,24.420000076293945,5184800,0.0,0.0,19.357499885559083,4.126547120122982,19.357499885559083,34.58845265099518,3.920659515828369,2.567257936155135,1.3534015796732342,32.10818370280387,47.09153857955413,56.31851503321101
2025-02-24 00:00:00-05:00,28.15999984741211,28.170000076293945,23.8799991607666,24.049999237060547,7114300,0.0,0.0,19.793999862670898,4.550528417570124,19.793999862670898,35.03747130777167,3.6254128745034855,2.7788889238248053,0.8465239506786801,29.975426734949167,35.06115752387725,55.725108068895196
